,dialogue_id,dialogue_turn,text,annotation,multi_labels,Elicit-Pref,No-Need,Non-strategic,Other-Need,Promote-coordination,Self-Need,Showing-Empathy,Small-talk,UV-Part,Vouch-Fair
432,48,9,"Yes, I'm glad we could come to an agreement, I will submit the deal now.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
433,49,0,"Hi, looking forward to camping. Wondering if you could help me out. I really need extra water.🙂","Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
434,49,1,I also need water.  I can give you 2 waters for 2 foods.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
435,49,2,I can do that. Would you also be able to give me one firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
436,49,3,"Sure, I can spare that",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
437,49,4,I really appreciate you being so kind. I have so much medication to take and have to make sure I take it with lots of water.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
438,49,5,Its ok,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
439,49,6,Do you have help carrying all that extra firewood? Could be heavy?,"UV-Part,Small-talk","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,0,0,1,1,0
440,49,7,"I do not, would you like to help",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
441,49,8,I'll help by taking a second one off your hands lol 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
442,49,9,"sure, I can give you another one",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
443,49,10,"OK, so 2 water and firewood for me and 2 food for you?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
444,49,11,"yes, that is correct",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
445,49,12,"great, thanks. Have a fun time!",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
446,49,13,"You too, you can enter it in.",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
447,50,0,"Hi, What is decision about packages?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
448,50,1,"I was thinking I will take 2 food, 1 water, 2 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
449,50,2,"I would like to share 1 food, 1 water and 2 firewood with you. Can you accept the deal?",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
450,50,3,"How about I take 1 food, 2 firewood and 2 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
451,50,4,I am okay with that deal. What items do you give me?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
452,50,5,"You get 2 food, 1 firewood and 1 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
453,50,6,I am okay with that deal. What is your opinion?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
454,50,7,sounds good. I will go ahead and put it in on my end,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
455,50,8,"Okay. I will give you 1 food, 2 water and 2 firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
456,50,9,I am so glad we could work something out🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
457,51,0,Hi how are you doing today?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
458,51,1,I'm doing well. I'm very excited about our camping trip!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
459,51,2,I am too! I have a rather large family and we are looking forward to getting out for some time away!,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
460,51,3,How nice. I am bringing my daughter and her girl scout troop. I am the co leader.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
461,51,4,Oh that,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
462,51,5,We will need some extra water for all the girls on the hike.,Other-Need,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0,0
463,51,6,"Sorry, I sent my last message inadvertently. I meant to say that that sounds great! Yes, I can understand the need for extra water for the hike. With the size of my family, I could use a bit of extra food for our trip.","Small-talk,Showing-Empathy,Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",0,0,0,1,0,1,1,1,0,0
464,51,7,We can get by with less food since the girls will be looking to forage in the forest to get a badge.,No-Need,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0,0
465,51,8,"That's awesome! Since we have the basics, would you be willing to swap 3 packages of food for 3 packages of water?","Showing-Empathy,Promote-coordination","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",0,0,0,0,1,0,1,0,0,0
466,51,9,"We will need two food so we can fill their bellies, but I will be glad to offer you all the firewood since I can use my axe and get wood for us.","Self-Need,No-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0
467,51,10,"Absolutely understand. How does this deal sound: you will get 2 food, I will get 1. You will get 3 water, I will get 0. You will get 0 firewood, I will get 3.",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
468,51,11,That is a very fair deal. I am glad we could work this out.,"Vouch-Fair,Small-talk","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,0,0,1,0,1
469,52,0,Hi there! Hope your day is going well 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
470,52,1,Doing great!  How about yourself?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
471,52,2,"Pretty good, Monday's are always bit of a struggle though! ",Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
472,52,3,Tell me about it!  With this pandemic it seems like all days are Mondays 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
473,52,4,"Too true! Anyways, what is the item that you prefer the most for this camping adventure? 🙂","Small-talk,Elicit-Pref","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,0,0,1,0,0
474,52,5,"Firewood, how about you?",Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
475,52,6,"Oh, firewood as well! It's not a camping trip if you run out of firewood in just a few nights! I would hate to be cold ",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
476,52,7,"I was thinking S’mores!  I will start off....2 firewood, 2 water, 1 food",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
477,52,8,"I was thinking smores too! Well I can settle for 1 firewood, but I think I would need more food to keep busy. How about (for me to recieve): 1 firewood, 3 food, 1 water?",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
478,52,9,"I can go for that, so I would get 2 firewood, 0 food and 2 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
479,53,0,how about I give you 2 waters and 1 food package in exchange for all your firewood?,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
480,53,1,"I'm afraid that will not work for me. I have hypothyroidism, so I am intolerant to cold temperatures. I was also planning on taking a swim in the river. I would prefer to take two firewood & one food package, & you may have the three waters, two food packages, & one firewood.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
481,53,2,I'm afraid I also have need of the firewood. I have anaemia so i get cold easily so I need to make sure I have adequate firewood or i may freeze at night. I also have a thin clothing so they wont provide adequate warmth. How about all of my water and 2 food for all of the firewood?,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
482,53,3,"Seeing as we both have a medical-necessity for the firewood, it's rather unfair that either one of us take ALL of the firewood. I felt that I was being rather generous with my previous offer.","Showing-Empathy,Vouch-Fair","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0,0,0,0,0,0,1,0,0,1
483,53,4,"you are right we both need the wood, how about i give 1 wood, all of my water and 2 food and you give 2 wood and 1 food?",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
484,53,5,"Where are you camping? Perhaps we can compromise by having our tents nearby each other, which would be like we each get three firewood? I am not willing to trade my package of marshmallows, though.","Self-Need,UV-Part","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,0,0,1,0,0,1,0
485,53,6,"i hope we can come to a compromise 🙂, what is another priority of yours besides the wood?","Elicit-Pref,Promote-coordination","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1,0,0,0,1,0,0,0,0,0
486,53,7,"Food is a second priority for me, as I will be metal-detecting as well, & cannot risk fainting from the heat. How about I give you two firewood (I don't think we can ""share"", haha), you can give me two food packages, and two water packages.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
487,53,8,"okay, I am willing to give up more food to get the firewood, I like your offer🙂",Promote-coordination,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,0
488,53,9,I do as well. I'm glad we could come to an agreement! 🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
489,53,10,"yes, I agree to give you two of my food packages, and two water packages and you give me two firewood",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
490,54,0,Hi....Sooooo looking forward to a great realxing camping trip.🙂🙂🙂🙂🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
491,54,1,hi... yes i like camping trip,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
492,54,2,I am hoping that I can get a little extra food though....I'm taking these new meds and they seem to make me hungry all the time. I was hoping to get another 2 pieces of food from the supplies.,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
493,54,3,"okk i will give 2 pack firewood and 1 pack of food, 1 pack of water ",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
494,54,4,"I wouldn't mind another firewood, if it isn't a bother...I tend to get really chilly when it's nightfall.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
495,54,5,ok what to you need explain,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
496,54,6,I would love it if I could get 2 food...2 firewood and 1 water....🙂🙂🙂🙂🙂🙂🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
497,54,7,okk i will give ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
498,54,8,that sounds great....thanks so much..you're wonderful!!!🙂🙂🙂🙂,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
499,54,9,thank you have a nice day,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
500,55,0,Hey there how are you?,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
501,55,1,I am fine friend. I need a lot of firewood though. It is freezing,"Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
502,55,2,"I definitely need firewood as well. We didn't anticipate it being as freezing cold as it is at night. There isn't much around us. We've also been using a lot of water, which we could use more of since we've been looking for firewood.","Self-Need,Other-Need","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,1,0,0,0,0
503,55,3,Your needs are like mine. I have a condition that require  me to shower quite often. It is a shame but if I do not shower for 3 hours I will stink.  ,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
504,55,4,Well fortunately if you are camping that won't be too bad. You'll blend in with the wilderness.,UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
505,55,5,My friends will run away. I will not be comfortable either. So how do we split what we have?,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
506,55,6,"If they're true friends, they won't. I'll take 2 firewood, 2 water, 3 food.",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
507,55,7,That is very unfair ☹️,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
508,55,8,"2 firewood, 1 water, 3 food?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
509,55,9,"I am willing to give you 2 firewood, 1 water and 1 food.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
510,55,10,"I'll do 3 firewood, 1 water, 1 food.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
511,55,11,I am not giving up on firewood at all. That is the most I can offer. otherwise I will see myself out,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
512,56,0,i suggest we put excess in charge of working on proposition because prevention of excess is not a good first step.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
513,56,1,"I don't know what you mean by ""prevention of excess."" Can you clarify?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
514,56,2,what i mean by prevention of excess is that we should focus on getting excess and not to limit it regardless of what we already have because if we should offer some creative approaches by excess. we can both come to an agreement if you are interested.,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
515,56,3,"Okay. Lets just try to do some negotiation. I am the most interested in getting more WATER. The water I already have at the campsite looks dirty so, if it is okay with you, I would like all THREE of them. My food has also been stolen by bears and I don't make much left, so I would like TWO of the food items. You can have all the firewood and the other food item. How does that sound? 🙂",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
516,56,4,"😮Sound good enough but since you know i can not do without having anything to sustain me whenever i am thirsty then i suggest you are free to take TWO of the water and since your food has also been stolen by bears and you don't make much left, then you can have the TWO of the food items too and leave the THREE firewood for me with ONE food. How does that sound? 🙂",Showing-Empathy,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,1,0,0,0
517,56,5,I think we are getting very close to a good deal. Would you be willing to give me ONE firewood in case the stuff I have gets wet?,"Promote-coordination,Self-Need","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0,0,0,0,1,1,0,0,0,0
518,56,6,I strongly agree and shall we call it a deal now? 🙂,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
519,56,7,"Like I said, we are close but I really would feel better with just one of the firewood. I'm afraid of not being able to build a fire. If you really need the firewood, however, then I would take one additional item of EITHER the water or food instead.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
520,56,8,"And like I said, I strongly agree and you can have ONE firewood now. Deal close ?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
521,56,9,Yes. I think this is a fair deal.,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
522,57,0,Hey how are you doing I really need extra firewood as i want to build a shelter and keep warm,"Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
523,57,1,"Hi there, I am doing well, I can get you an extra firewood as long as I can get extra Water and Food to thrive during camping","Small-talk,Self-Need","[0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,1,0,0
524,57,2,I would be ok with that but i will need some water and food as Im a little out of shape,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
525,57,3,"I can get you one package of water and food, will that work?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
526,57,4,how am i supposed to stay alive with one package of food and water im fat lol,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
527,57,5,"I don't think you that fat, your lipids will help you stay warm and full out there, haha",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
528,57,6,Im not as good at you at foraginf for food and water i probably dont have the experience as you do being in the outdoors and living off the land.🙂,"Self-Need,UV-Part","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,0,0,1,0,0,1,0
529,57,7,"With the extra firewood, you can hunt for fish and other animals outside to thrive",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
530,57,8,i cant hunt if i dont have the proper nutritional value to make sure i can make it that long.  how about i get 2 firewood 2 water and 1 food you get the rest,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
531,57,9,"Hmmm, how about this, you will get 2 firewood, 1 food and 1 water to start with?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
532,57,10,ill do 1 firewood and one water if i get all the firewood ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
533,57,11,i need one more water,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
534,58,0,Hello! Which item do you need the most?,Elicit-Pref,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0,0
535,58,1,I would love to have the Firewood the most. ,Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
536,58,2,"Unfortunately I need firewood the most too. How about I take 2 firewood, 2 food, and 1 water?",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
537,58,3,I feel that I am not getting a fair deal. ,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
538,58,4,Then what do you think is fair?,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
539,58,5,"I think that I should get 2 firewood, 1 food and 2 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
540,58,6,"I will let you have 2 firewood if you let me have 3 food, 2 water, and 1 firewood.",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
541,58,7,That would leave me with no food. I counter with 2 firewood 1 food 1 water. ,Vouch-Fair,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0,1
542,58,8,"Well, with the extra firewood you are getting you will be able to cook your own food.",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
543,58,9,"So to recap the deal is that I will get 2 firewood, 0 food, and 1 water",Non-strategic,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,0
544,59,0,Hello! I'll be camping soon and need to get my hands on some supplies. The food is what I need the most.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
545,59,1,I'm glad you are joining the camp! I will be bringing my girl scout troop for some badge earning opportunities.,Small-talk,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,0,1,0,0
546,59,2,"Oh my. A whole troop of girl scouts will probably be bringing lots of food with them to share, and plenty of people around to collect firewood. It is going to be just me and my son on this camping trip, his first time.","UV-Part,Self-Need,Other-Need,Showing-Empathy","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",0,0,0,1,0,1,1,0,1,0
547,59,3,"We were planning on getting our outdoor cooking badge by making  a big meal over the campfire tonight. I wll need plenty of firewood for that, but I can manage with only one food.","Self-Need,No-Need,Other-Need","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,1,0,1,0,1,0,0,0,0
548,59,4,"A lot of the firewood in my area is wet, so I'll need some extra packages of it as well. You're going to have a lot of people and a big fire, so it would be smart to keep a lot of water on hand to drink/in case the fire gets out of hand.","Self-Need,Showing-Empathy","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0,0,0,0,0,1,1,0,0,0
549,59,5,"All my girls have brought canteens. I must have enough firewood if they will earn their badge. You can have one, but I won't be able to make due without 2.","No-Need,Self-Need","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",0,1,0,0,0,1,0,0,0,0
550,59,6,"I could manage with one firewood and two foods, but if you have canteens for everyone, may I then have all three waters? I had planned to collect water from the river, but I'm worried I may get sick.",Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
551,59,7,you pointed out that we will need more!  😮 i will take 2 waters,Self-Need,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0
552,59,8,"I didn't know you had supplied everyone with water before the trip. I was merely trying to look out for your needs, but you said you didn't need them!",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
553,59,9,"I am giving you a lot of food. You are being unreasonable and backtracking. You are getting some of everything with my offers, and there are only two of you.",UV-Part,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,0,1,0
554,59,10,You said you only needed one food package and two bundles of firewood for your group together tonight and had plenty of everything else. You're the one insisting you need more now. This is my son's first camping trip and we're bound to lose supplies and waste them. Your group is trained and prepared.,"UV-Part,Self-Need","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,0,0,1,0,0,1,0
